"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/05/2021","AQS","180970087","3","7.4","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/06/2021","AQS","180970087","3","11.9","ug/m3 LC","50","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/07/2021","AQS","180970087","3","10.7","ug/m3 LC","45","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/08/2021","AQS","180970087","3","17","ug/m3 LC","61","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/09/2021","AQS","180970087","3","26.7","ug/m3 LC","82","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/10/2021","AQS","180970087","3","19.4","ug/m3 LC","66","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/11/2021","AQS","180970087","3","10.3","ug/m3 LC","43","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/12/2021","AQS","180970087","3","7.3","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/13/2021","AQS","180970087","3","16.6","ug/m3 LC","60","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/14/2021","AQS","180970087","3","26.5","ug/m3 LC","81","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/15/2021","AQS","180970087","3","5.4","ug/m3 LC","23","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/16/2021","AQS","180970087","3","15.7","ug/m3 LC","59","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/17/2021","AQS","180970087","3","13.1","ug/m3 LC","53","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/18/2021","AQS","180970087","3","7.4","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/19/2021","AQS","180970087","3","4.4","ug/m3 LC","18","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/20/2021","AQS","180970087","3","7.1","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/21/2021","AQS","180970087","3","9.4","ug/m3 LC","39","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/22/2021","AQS","180970087","3","9","ug/m3 LC","38","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/23/2021","AQS","180970087","3","9.9","ug/m3 LC","41","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/24/2021","AQS","180970087","3","6.8","ug/m3 LC","28","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/25/2021","AQS","180970087","3","9.1","ug/m3 LC","38","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/26/2021","AQS","180970087","3","8.9","ug/m3 LC","37","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/27/2021","AQS","180970087","3","10.6","ug/m3 LC","44","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/28/2021","AQS","180970087","3","5","ug/m3 LC","21","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/29/2021","AQS","180970087","3","8.1","ug/m3 LC","34","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/30/2021","AQS","180970087","3","7.7","ug/m3 LC","32","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/31/2021","AQS","180970087","3","6.3","ug/m3 LC","26","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/01/2021","AQS","180970087","3","5.4","ug/m3 LC","23","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/02/2021","AQS","180970087","3","8.5","ug/m3 LC","35","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/03/2021","AQS","180970087","3","11.8","ug/m3 LC","49","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/04/2021","AQS","180970087","3","18.5","ug/m3 LC","64","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/05/2021","AQS","180970087","3","25.1","ug/m3 LC","78","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/06/2021","AQS","180970087","3","21.2","ug/m3 LC","70","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/07/2021","AQS","180970087","3","18.3","ug/m3 LC","64","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/08/2021","AQS","180970087","3","7.2","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/09/2021","AQS","180970087","3","7.5","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/10/2021","AQS","180970087","3","7.6","ug/m3 LC","32","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/11/2021","AQS","180970087","3","2.2","ug/m3 LC","9","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/12/2021","AQS","180970087","3","8.6","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/13/2021","AQS","180970087","3","9.9","ug/m3 LC","41","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/14/2021","AQS","180970087","3","8","ug/m3 LC","33","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/15/2021","AQS","180970087","3","11.2","ug/m3 LC","47","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/16/2021","AQS","180970087","3","12","ug/m3 LC","50","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/17/2021","AQS","180970087","3","8.7","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/18/2021","AQS","180970087","3","11.7","ug/m3 LC","49","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/19/2021","AQS","180970087","3","12","ug/m3 LC","50","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/20/2021","AQS","180970087","3","8.6","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/21/2021","AQS","180970087","3","11.2","ug/m3 LC","47","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/22/2021","AQS","180970087","3","12.1","ug/m3 LC","51","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/23/2021","AQS","180970087","3","14.1","ug/m3 LC","55","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/24/2021","AQS","180970087","3","17.1","ug/m3 LC","62","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/25/2021","AQS","180970087","3","11.3","ug/m3 LC","47","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/26/2021","AQS","180970087","3","8.4","ug/m3 LC","35","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/28/2021","AQS","180970087","3","17.5","ug/m3 LC","62","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/29/2021","AQS","180970087","3","11","ug/m3 LC","46","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/30/2021","AQS","180970087","3","12","ug/m3 LC","50","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/01/2021","AQS","180970087","3","6.2","ug/m3 LC","26","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/02/2021","AQS","180970087","3","7.4","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/03/2021","AQS","180970087","3","9.1","ug/m3 LC","38","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/04/2021","AQS","180970087","3","8.1","ug/m3 LC","34","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/14/2021","AQS","180970087","3","13.6","ug/m3 LC","54","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/15/2021","AQS","180970087","3","17","ug/m3 LC","61","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/16/2021","AQS","180970087","3","9.4","ug/m3 LC","39","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/17/2021","AQS","180970087","3","8.7","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/18/2021","AQS","180970087","3","13.3","ug/m3 LC","54","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/19/2021","AQS","180970087","3","17.2","ug/m3 LC","62","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/20/2021","AQS","180970087","3","13.7","ug/m3 LC","54","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/21/2021","AQS","180970087","3","14.9","ug/m3 LC","57","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/22/2021","AQS","180970087","3","20.9","ug/m3 LC","70","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/23/2021","AQS","180970087","3","22.8","ug/m3 LC","74","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/24/2021","AQS","180970087","3","22.2","ug/m3 LC","72","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/25/2021","AQS","180970087","3","20.9","ug/m3 LC","70","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/26/2021","AQS","180970087","3","13.5","ug/m3 LC","54","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/27/2021","AQS","180970087","3","13.8","ug/m3 LC","55","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/28/2021","AQS","180970087","3","7.5","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/29/2021","AQS","180970087","3","5.6","ug/m3 LC","23","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/30/2021","AQS","180970087","3","11.8","ug/m3 LC","49","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/31/2021","AQS","180970087","3","11.9","ug/m3 LC","50","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/01/2021","AQS","180970087","3","14.1","ug/m3 LC","55","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/02/2021","AQS","180970087","3","7.2","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/03/2021","AQS","180970087","3","8.7","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/04/2021","AQS","180970087","3","13","ug/m3 LC","53","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/05/2021","AQS","180970087","3","16.9","ug/m3 LC","61","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/06/2021","AQS","180970087","3","14.3","ug/m3 LC","56","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/07/2021","AQS","180970087","3","6.4","ug/m3 LC","27","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/08/2021","AQS","180970087","3","7.5","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/09/2021","AQS","180970087","3","5.3","ug/m3 LC","22","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/10/2021","AQS","180970087","3","9.7","ug/m3 LC","40","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/11/2021","AQS","180970087","3","11","ug/m3 LC","46","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/12/2021","AQS","180970087","3","13.3","ug/m3 LC","54","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/13/2021","AQS","180970087","3","8.8","ug/m3 LC","37","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/14/2021","AQS","180970087","3","12.3","ug/m3 LC","51","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/15/2021","AQS","180970087","3","16.5","ug/m3 LC","60","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/16/2021","AQS","180970087","3","13.8","ug/m3 LC","55","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/17/2021","AQS","180970087","3","11.7","ug/m3 LC","49","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/18/2021","AQS","180970087","3","18","ug/m3 LC","63","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/19/2021","AQS","180970087","3","7.7","ug/m3 LC","32","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/20/2021","AQS","180970087","3","16","ug/m3 LC","59","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/21/2021","AQS","180970087","3","8.8","ug/m3 LC","37","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/22/2021","AQS","180970087","3","7.3","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/23/2021","AQS","180970087","3","5.2","ug/m3 LC","22","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/24/2021","AQS","180970087","3","9.9","ug/m3 LC","41","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/25/2021","AQS","180970087","3","11.3","ug/m3 LC","47","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/26/2021","AQS","180970087","3","9.6","ug/m3 LC","40","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/27/2021","AQS","180970087","3","8.1","ug/m3 LC","34","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/28/2021","AQS","180970087","3","10.8","ug/m3 LC","45","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/29/2021","AQS","180970087","3","10.8","ug/m3 LC","45","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"06/30/2021","AQS","180970087","3","7.5","ug/m3 LC","31","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/01/2021","AQS","180970087","3","6.7","ug/m3 LC","28","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/02/2021","AQS","180970087","3","5.3","ug/m3 LC","22","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/03/2021","AQS","180970087","3","6","ug/m3 LC","25","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/04/2021","AQS","180970087","3","15.2","ug/m3 LC","58","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/05/2021","AQS","180970087","3","24.2","ug/m3 LC","76","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/06/2021","AQS","180970087","3","29.9","ug/m3 LC","88","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/07/2021","AQS","180970087","3","18.6","ug/m3 LC","65","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/08/2021","AQS","180970087","3","8.6","ug/m3 LC","36","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/09/2021","AQS","180970087","3","7.2","ug/m3 LC","30","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"07/10/2021","AQS","180970087","3","8.1","ug/m3 LC","34","Indpls.- I 70","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
